0.010000 0.029200
0.020000 0.056710
0.030000 0.082570
0.040000 0.107020
0.050000 0.129920
0.060000 0.151492
0.070000 0.171768
0.080000 0.190929
0.090000 0.208663
0.100000 0.225693
0.110000 0.241357
0.120000 0.256083
0.130000 0.269917
0.140000 0.282791
0.150000 0.294886
0.160000 0.306173
0.170000 0.316582
0.180000 0.326221
0.190000 0.335292
0.200000 0.343451
0.210000 0.351257
0.220000 0.358209
0.230000 0.364724
0.240000 0.370552
0.250000 0.375650
0.260000 0.380443
0.270000 0.384713
0.280000 0.388372
0.290000 0.391657
0.300000 0.394584
0.310000 0.396956
0.320000 0.398776
0.330000 0.400323
0.340000 0.401400
0.350000 0.402214
0.360000 0.402420
0.370000 0.402680
0.380000 0.402098
0.390000 0.401546
0.400000 0.400859
0.410000 0.399443
0.420000 0.397753
0.430000 0.395921
0.440000 0.393880
0.450000 0.391420
0.460000 0.388611
0.470000 0.385807
0.480000 0.382643
0.490000 0.379254
0.500000 0.375458
0.510000 0.371424
0.520000 0.367677
0.530000 0.363218
0.540000 0.358836
0.550000 0.354079
0.560000 0.348938
0.570000 0.343986
0.580000 0.338704
0.590000 0.333406
0.600000 0.327494
0.610000 0.321870
0.620000 0.315921
0.630000 0.309988
0.640000 0.303636
0.650000 0.296892
0.660000 0.290457
0.670000 0.283526
0.680000 0.276842
0.690000 0.270022
0.700000 0.262727
0.710000 0.255531
0.720000 0.248289
0.730000 0.240550
0.740000 0.232978
0.750000 0.225244
0.760000 0.217406
0.770000 0.209471
0.780000 0.201386
0.790000 0.193140
0.800000 0.184919
0.810000 0.176290
0.820000 0.167933
0.830000 0.159291
0.840000 0.150524
0.850000 0.141793
0.860000 0.132973
0.870000 0.123961
0.880000 0.114937
0.890000 0.105733
0.900000 0.096522
0.910000 0.087253
0.920000 0.077780
0.930000 0.068403
0.940000 0.058830
0.950000 0.049211
0.960000 0.039513
0.970000 0.029734
0.980000 0.019884
0.990000 0.009972
