0.010000 0.009912
0.020000 0.019618
0.030000 0.029116
0.040000 0.038429
0.050000 0.047544
0.060000 0.056480
0.070000 0.065166
0.080000 0.073692
0.090000 0.082024
0.100000 0.090041
0.110000 0.097962
0.120000 0.105633
0.130000 0.113214
0.140000 0.120537
0.150000 0.127630
0.160000 0.134650
0.170000 0.141247
0.180000 0.147780
0.190000 0.154140
0.200000 0.160181
0.210000 0.166122
0.220000 0.171863
0.230000 0.177274
0.240000 0.182618
0.250000 0.187698
0.260000 0.192649
0.270000 0.197362
0.280000 0.201779
0.290000 0.206083
0.300000 0.210191
0.310000 0.214116
0.320000 0.217939
0.330000 0.221262
0.340000 0.224623
0.350000 0.227660
0.360000 0.230628
0.370000 0.233238
0.380000 0.235781
0.390000 0.238101
0.400000 0.240212
0.410000 0.242134
0.420000 0.243916
0.430000 0.245326
0.440000 0.246672
0.450000 0.247571
0.460000 0.248543
0.470000 0.249447
0.480000 0.249860
0.490000 0.250119
0.500000 0.250210
0.510000 0.250167
0.520000 0.249876
0.530000 0.249270
0.540000 0.248639
0.550000 0.247791
0.560000 0.246460
0.570000 0.245291
0.580000 0.243794
0.590000 0.242228
0.600000 0.240109
0.610000 0.238047
0.620000 0.235836
0.630000 0.233300
0.640000 0.230619
0.650000 0.227641
0.660000 0.224469
0.670000 0.221268
0.680000 0.217873
0.690000 0.214076
0.700000 0.210170
0.710000 0.206098
0.720000 0.201786
0.730000 0.197211
0.740000 0.192581
0.750000 0.187576
0.760000 0.182519
0.770000 0.177222
0.780000 0.171759
0.790000 0.165990
0.800000 0.160120
0.810000 0.154044
0.820000 0.147808
0.830000 0.141299
0.840000 0.134518
0.850000 0.127557
0.860000 0.120479
0.870000 0.113204
0.880000 0.105711
0.890000 0.098027
0.900000 0.090099
0.910000 0.081974
0.920000 0.073650
0.930000 0.065184
0.940000 0.056446
0.950000 0.047570
0.960000 0.038427
0.970000 0.029132
0.980000 0.019620
0.990000 0.009913
