0.010000 0.009906 0.009994 
0.020000 0.019606 0.019989 
0.030000 0.029099 0.029967 
0.040000 0.038358 0.039922 
0.050000 0.047450 0.049856 
0.060000 0.056304 0.059783 
0.070000 0.064912 0.069522 
0.080000 0.073428 0.079244 
0.090000 0.081617 0.088878 
0.100000 0.089676 0.098344 
0.110000 0.097587 0.107733 
0.120000 0.105244 0.116911 
0.130000 0.112725 0.125956 
0.140000 0.120074 0.134811 
0.150000 0.127140 0.143522 
0.160000 0.134153 0.151972 
0.170000 0.140854 0.160161 
0.180000 0.147404 0.168111 
0.190000 0.153783 0.175883 
0.200000 0.159971 0.183350 
0.210000 0.165943 0.190644 
0.220000 0.171825 0.197706 
0.230000 0.177381 0.204422 
0.240000 0.182787 0.210783 
0.250000 0.188039 0.216978 
0.260000 0.193054 0.222933 
0.270000 0.197954 0.228633 
0.280000 0.202590 0.234283 
0.290000 0.207133 0.239000 
0.300000 0.211479 0.244083 
0.310000 0.215576 0.248667 
0.320000 0.219342 0.252961 
0.330000 0.223085 0.257144 
0.340000 0.226697 0.261006 
0.350000 0.229935 0.264517 
0.360000 0.233101 0.267767 
0.370000 0.236101 0.271067 
0.380000 0.238825 0.273711 
0.390000 0.241146 0.276317 
0.400000 0.243496 0.278383 
0.410000 0.245640 0.280550 
0.420000 0.247564 0.282378 
0.430000 0.249190 0.283978 
0.440000 0.250721 0.285072 
0.450000 0.252064 0.285900 
0.460000 0.252906 0.286667 
0.470000 0.253617 0.286889 
0.480000 0.253901 0.286722 
0.490000 0.254294 0.286378 
0.500000 0.254156 0.285928 
0.510000 0.254244 0.285428 
0.520000 0.254408 0.285106 
0.530000 0.254243 0.284522 
0.540000 0.254072 0.283644 
0.550000 0.253383 0.282256 
0.560000 0.252810 0.281150 
0.570000 0.251565 0.279139 
0.580000 0.250229 0.277233 
0.590000 0.248643 0.274617 
0.600000 0.246932 0.272261 
0.610000 0.244753 0.269300 
0.620000 0.242629 0.266428 
0.630000 0.240161 0.263167 
0.640000 0.237722 0.259828 
0.650000 0.234757 0.255878 
0.660000 0.231626 0.252044 
0.670000 0.228243 0.247956 
0.680000 0.224757 0.243389 
0.690000 0.220990 0.238689 
0.700000 0.217031 0.233806 
0.710000 0.212833 0.229072 
0.720000 0.208381 0.223600 
0.730000 0.203846 0.218172 
0.740000 0.198951 0.212189 
0.750000 0.193999 0.206394 
0.760000 0.188714 0.200417 
0.770000 0.183290 0.193939 
0.780000 0.177644 0.187439 
0.790000 0.171732 0.180861 
0.800000 0.165597 0.173994 
0.810000 0.159164 0.166961 
0.820000 0.152726 0.159550 
0.830000 0.145853 0.152017 
0.840000 0.138919 0.144439 
0.850000 0.131644 0.136378 
0.860000 0.124296 0.128250 
0.870000 0.116693 0.120061 
0.880000 0.108883 0.111422 
0.890000 0.100799 0.102844 
0.900000 0.092519 0.094311 
0.910000 0.084101 0.085572 
0.920000 0.075399 0.076406 
0.930000 0.066544 0.067428 
0.940000 0.057494 0.058272 
0.950000 0.048315 0.048839 
0.960000 0.038932 0.039383 
0.970000 0.029372 0.030044 
0.980000 0.019653 0.020311 
0.990000 0.009862 0.010378 
