0.010000 0.029201 0.029922 
0.020000 0.056533 0.059389 
0.030000 0.081960 0.088106 
0.040000 0.105472 0.116017 
0.050000 0.127331 0.142544 
0.060000 0.147497 0.167778 
0.070000 0.166078 0.191711 
0.080000 0.182875 0.214183 
0.090000 0.198308 0.235078 
0.100000 0.212711 0.254617 
0.110000 0.225243 0.272939 
0.120000 0.237218 0.289678 
0.130000 0.247633 0.304744 
0.140000 0.257346 0.318917 
0.150000 0.266040 0.331811 
0.160000 0.273785 0.343150 
0.170000 0.281015 0.353844 
0.180000 0.287408 0.363156 
0.190000 0.293171 0.371772 
0.200000 0.298283 0.378828 
0.210000 0.302874 0.385811 
0.220000 0.307058 0.391072 
0.230000 0.310440 0.396206 
0.240000 0.313807 0.400372 
0.250000 0.316629 0.403878 
0.260000 0.319044 0.406978 
0.270000 0.321099 0.409717 
0.280000 0.323014 0.410789 
0.290000 0.323986 0.412233 
0.300000 0.325285 0.412589 
0.310000 0.325657 0.412267 
0.320000 0.326182 0.412083 
0.330000 0.326333 0.411356 
0.340000 0.326375 0.410817 
0.350000 0.326528 0.409333 
0.360000 0.326646 0.409083 
0.370000 0.326429 0.407733 
0.380000 0.325831 0.406033 
0.390000 0.325238 0.404394 
0.400000 0.324369 0.401994 
0.410000 0.323192 0.399644 
0.420000 0.321960 0.396861 
0.430000 0.320576 0.393217 
0.440000 0.318922 0.390622 
0.450000 0.316935 0.386889 
0.460000 0.315176 0.383006 
0.470000 0.312835 0.379544 
0.480000 0.310751 0.375372 
0.490000 0.308497 0.371361 
0.500000 0.305721 0.366889 
0.510000 0.303332 0.362600 
0.520000 0.300158 0.358128 
0.530000 0.297464 0.353206 
0.540000 0.294306 0.348261 
0.550000 0.291247 0.343006 
0.560000 0.287725 0.338156 
0.570000 0.284357 0.332478 
0.580000 0.280792 0.327644 
0.590000 0.276801 0.321833 
0.600000 0.273119 0.316217 
0.610000 0.269213 0.310144 
0.620000 0.265069 0.304922 
0.630000 0.260874 0.298189 
0.640000 0.256361 0.292183 
0.650000 0.252026 0.286056 
0.660000 0.247397 0.279683 
0.670000 0.242482 0.273322 
0.680000 0.237689 0.266894 
0.690000 0.232503 0.259889 
0.700000 0.227553 0.253172 
0.710000 0.222172 0.246383 
0.720000 0.216804 0.239344 
0.730000 0.211115 0.232261 
0.740000 0.205500 0.225061 
0.750000 0.199715 0.217978 
0.760000 0.193751 0.210383 
0.770000 0.187571 0.202822 
0.780000 0.181190 0.195278 
0.790000 0.174840 0.187672 
0.800000 0.168083 0.179672 
0.810000 0.161443 0.171672 
0.820000 0.154469 0.163678 
0.830000 0.147333 0.155644 
0.840000 0.140104 0.147267 
0.850000 0.132575 0.138994 
0.860000 0.124999 0.130472 
0.870000 0.117207 0.121717 
0.880000 0.109350 0.112761 
0.890000 0.101083 0.103783 
0.900000 0.092808 0.094917 
0.910000 0.084272 0.085811 
0.920000 0.075581 0.076750 
0.930000 0.066658 0.067694 
0.940000 0.057533 0.058189 
0.950000 0.048308 0.049017 
0.960000 0.038950 0.039350 
0.970000 0.029363 0.030039 
0.980000 0.019658 0.020350 
0.990000 0.009876 0.010300 
