0.010000 0.029182
0.020000 0.056579
0.030000 0.082121
0.040000 0.105940
0.050000 0.127912
0.060000 0.148169
0.070000 0.166696
0.080000 0.183717
0.090000 0.198908
0.100000 0.213024
0.110000 0.225548
0.120000 0.237128
0.130000 0.247368
0.140000 0.256633
0.150000 0.265061
0.160000 0.272651
0.170000 0.279384
0.180000 0.285501
0.190000 0.290818
0.200000 0.295510
0.210000 0.299833
0.220000 0.303838
0.230000 0.306992
0.240000 0.310106
0.250000 0.312350
0.260000 0.314628
0.270000 0.316386
0.280000 0.317991
0.290000 0.319069
0.300000 0.320046
0.310000 0.320576
0.320000 0.321210
0.330000 0.321367
0.340000 0.321050
0.350000 0.320923
0.360000 0.320493
0.370000 0.319907
0.380000 0.318892
0.390000 0.318057
0.400000 0.316814
0.410000 0.315576
0.420000 0.314072
0.430000 0.312303
0.440000 0.310416
0.450000 0.308602
0.460000 0.306417
0.470000 0.304178
0.480000 0.301816
0.490000 0.299219
0.500000 0.296711
0.510000 0.293854
0.520000 0.291138
0.530000 0.288004
0.540000 0.284966
0.550000 0.281722
0.560000 0.278167
0.570000 0.274830
0.580000 0.271208
0.590000 0.267531
0.600000 0.263672
0.610000 0.259991
0.620000 0.255710
0.630000 0.251553
0.640000 0.247299
0.650000 0.242646
0.660000 0.238294
0.670000 0.233629
0.680000 0.228922
0.690000 0.224110
0.700000 0.219057
0.710000 0.213842
0.720000 0.208663
0.730000 0.203202
0.740000 0.197746
0.750000 0.192099
0.760000 0.186387
0.770000 0.180523
0.780000 0.174552
0.790000 0.168287
0.800000 0.162012
0.810000 0.155554
0.820000 0.149073
0.830000 0.142244
0.840000 0.135233
0.850000 0.128140
0.860000 0.120902
0.870000 0.113488
0.880000 0.105920
0.890000 0.098173
0.900000 0.090187
0.910000 0.082033
0.920000 0.073683
0.930000 0.065197
0.940000 0.056449
0.950000 0.047573
0.960000 0.038428
0.970000 0.029132
0.980000 0.019620
0.990000 0.009913
