0.010000 0.971745 0.009083 0.008410 0.000763 0.009083 0.000090 0.000763 0.000065
0.020000 0.945538 0.017038 0.015186 0.002237 0.017038 0.000385 0.002237 0.000339
0.030000 0.920832 0.024123 0.020951 0.004093 0.024123 0.000922 0.004093 0.000862
0.040000 0.896855 0.030803 0.026216 0.006126 0.030803 0.001539 0.006126 0.001532
0.050000 0.873781 0.036947 0.030984 0.008288 0.036947 0.002326 0.008288 0.002440
0.060000 0.850843 0.043041 0.035593 0.010522 0.043041 0.003074 0.010522 0.003362
0.070000 0.829391 0.048247 0.039319 0.013042 0.048247 0.004115 0.013042 0.004596
0.080000 0.808276 0.053289 0.042921 0.015515 0.053289 0.005147 0.015515 0.006049
0.090000 0.786051 0.058908 0.047122 0.017919 0.058908 0.006132 0.017919 0.007040
0.100000 0.767348 0.062570 0.049425 0.020658 0.062570 0.007513 0.020658 0.009260
0.110000 0.747809 0.066658 0.052262 0.023270 0.066658 0.008874 0.023270 0.011197
0.120000 0.728597 0.070607 0.054887 0.025909 0.070607 0.010189 0.025909 0.013295
0.130000 0.708286 0.075140 0.057942 0.028632 0.075140 0.011434 0.028632 0.014794
0.140000 0.691061 0.077923 0.059659 0.031358 0.077923 0.013094 0.031358 0.017626
0.150000 0.672276 0.081598 0.062108 0.034018 0.081598 0.014529 0.034018 0.019856
0.160000 0.654252 0.084871 0.064197 0.036680 0.084871 0.016007 0.036680 0.022442
0.170000 0.637116 0.087627 0.065781 0.039476 0.087627 0.017629 0.039476 0.025267
0.180000 0.620983 0.089816 0.066978 0.042223 0.089816 0.019385 0.042223 0.028576
0.190000 0.602314 0.093406 0.069272 0.045008 0.093406 0.020874 0.045008 0.030712
0.200000 0.586143 0.095610 0.070651 0.047596 0.095610 0.022637 0.047596 0.034157
0.210000 0.570074 0.097716 0.071891 0.050319 0.097716 0.024494 0.050319 0.037471
0.220000 0.554213 0.099806 0.073036 0.052946 0.099806 0.026176 0.052946 0.041073
0.230000 0.537417 0.102358 0.074508 0.055718 0.102358 0.027868 0.055718 0.044057
0.240000 0.522529 0.103789 0.075176 0.058506 0.103789 0.029893 0.058506 0.047812
0.250000 0.507313 0.105489 0.076061 0.061137 0.105489 0.031709 0.061137 0.051666
0.260000 0.494774 0.105686 0.075819 0.063722 0.105686 0.033855 0.063722 0.056737
0.270000 0.478952 0.107686 0.077041 0.066321 0.107686 0.035676 0.066321 0.060317
0.280000 0.465443 0.108539 0.077309 0.068710 0.108539 0.037480 0.068710 0.065272
0.290000 0.451613 0.109282 0.077614 0.071490 0.109282 0.039822 0.071490 0.069405
0.300000 0.436609 0.110965 0.078490 0.073936 0.110965 0.041460 0.073936 0.073639
0.310000 0.423458 0.111663 0.078641 0.076238 0.111663 0.043217 0.076238 0.078883
0.320000 0.410498 0.112058 0.078711 0.078733 0.112058 0.045386 0.078733 0.083824
0.330000 0.394974 0.113915 0.079696 0.081416 0.113915 0.047197 0.081416 0.087472
0.340000 0.381817 0.114365 0.079784 0.084034 0.114365 0.049453 0.084034 0.092148
0.350000 0.370943 0.113862 0.079166 0.086030 0.113862 0.051334 0.086030 0.098775
0.360000 0.357988 0.114341 0.079352 0.088319 0.114341 0.053330 0.088319 0.104011
0.370000 0.344839 0.114920 0.079229 0.091012 0.114920 0.055320 0.091012 0.108748
0.380000 0.335913 0.113275 0.078199 0.092612 0.113275 0.057537 0.092612 0.116576
0.390000 0.319631 0.115279 0.079226 0.095864 0.115279 0.059811 0.095864 0.119046
0.400000 0.313194 0.112773 0.077394 0.096639 0.112773 0.061260 0.096639 0.129329
0.410000 0.298726 0.113720 0.077705 0.099849 0.113720 0.063834 0.099849 0.132597
0.420000 0.287170 0.113618 0.077437 0.101775 0.113618 0.065594 0.101775 0.139013
0.430000 0.275620 0.113430 0.077158 0.103792 0.113430 0.067520 0.103792 0.145258
0.440000 0.268971 0.110903 0.075606 0.104521 0.110903 0.069224 0.104521 0.155353
0.450000 0.255776 0.111288 0.075336 0.107600 0.111288 0.071649 0.107600 0.159464
0.460000 0.244082 0.111344 0.075100 0.109474 0.111344 0.073230 0.109474 0.165952
0.470000 0.233574 0.110332 0.074432 0.111662 0.110332 0.075761 0.111662 0.172244
0.480000 0.224570 0.109259 0.073529 0.112642 0.109259 0.076912 0.112642 0.181187
0.490000 0.216585 0.107267 0.072037 0.114112 0.107267 0.078882 0.114112 0.189740
0.500000 0.205168 0.106774 0.071546 0.116512 0.106774 0.081283 0.116512 0.195430
0.510000 0.198573 0.104162 0.069872 0.117394 0.104162 0.083103 0.117394 0.205341
0.520000 0.188495 0.103646 0.069287 0.118571 0.103646 0.084212 0.118571 0.213571
0.530000 0.179377 0.102308 0.068339 0.119976 0.102308 0.086008 0.119976 0.221708
0.540000 0.172189 0.099796 0.066436 0.121579 0.099796 0.088219 0.121579 0.230406
0.550000 0.160081 0.099756 0.066386 0.123777 0.099756 0.090407 0.123777 0.236059
0.560000 0.153189 0.097655 0.064980 0.124176 0.097655 0.091501 0.124176 0.246668
0.570000 0.146350 0.095241 0.063434 0.124974 0.095241 0.093167 0.124974 0.256617
0.580000 0.137524 0.094104 0.062319 0.126052 0.094104 0.094267 0.126052 0.265576
0.590000 0.130233 0.091805 0.060726 0.127236 0.091805 0.096158 0.127236 0.274801
0.600000 0.123593 0.089605 0.059290 0.127512 0.089605 0.097197 0.127512 0.285686
0.610000 0.115485 0.087802 0.057938 0.128775 0.087802 0.098911 0.128775 0.294512
0.620000 0.108620 0.085311 0.056452 0.129617 0.085311 0.100758 0.129617 0.304314
0.630000 0.103182 0.082936 0.054839 0.129043 0.082936 0.100947 0.129043 0.317075
0.640000 0.096065 0.080503 0.053368 0.130064 0.080503 0.102928 0.130064 0.326505
0.650000 0.090795 0.078000 0.051559 0.129646 0.078000 0.103206 0.129646 0.339149
0.660000 0.083378 0.076121 0.050240 0.130261 0.076121 0.104379 0.130261 0.349238
0.670000 0.081070 0.072513 0.048017 0.128400 0.072513 0.103904 0.128400 0.365183
0.680000 0.074056 0.070389 0.046476 0.129080 0.070389 0.105166 0.129080 0.375365
0.690000 0.066454 0.068214 0.045136 0.130195 0.068214 0.107117 0.130195 0.384474
0.700000 0.061406 0.065601 0.043368 0.129624 0.065601 0.107392 0.129624 0.397383
0.710000 0.058401 0.062523 0.041529 0.127547 0.062523 0.106553 0.127547 0.413376
0.720000 0.051307 0.060000 0.039925 0.128768 0.060000 0.108693 0.128768 0.422539
0.730000 0.046704 0.057180 0.038045 0.128071 0.057180 0.108936 0.128071 0.435813
0.740000 0.043691 0.054516 0.036369 0.125424 0.054516 0.107276 0.125424 0.452784
0.750000 0.039144 0.051819 0.034569 0.124468 0.051819 0.107218 0.124468 0.466496
0.760000 0.034127 0.048769 0.032659 0.124445 0.048769 0.108335 0.124445 0.478451
0.770000 0.030432 0.045963 0.030805 0.122800 0.045963 0.107643 0.122800 0.493594
0.780000 0.029032 0.043117 0.028967 0.118884 0.043117 0.104734 0.118884 0.513266
0.790000 0.024984 0.040295 0.027225 0.117496 0.040295 0.104426 0.117496 0.527783
0.800000 0.021546 0.037296 0.025317 0.115841 0.037296 0.103862 0.115841 0.543001
0.810000 0.018797 0.034553 0.023571 0.113079 0.034553 0.102096 0.113079 0.560271
0.820000 0.016744 0.031817 0.021775 0.109664 0.031817 0.099622 0.109664 0.578897
0.830000 0.014489 0.029058 0.020020 0.106433 0.029058 0.097395 0.106433 0.597114
0.840000 0.012516 0.026359 0.018276 0.102849 0.026359 0.094765 0.102849 0.616027
0.850000 0.010586 0.024132 0.016814 0.098468 0.024132 0.091150 0.098468 0.636250
0.860000 0.008510 0.021152 0.014893 0.095446 0.021152 0.089187 0.095446 0.654216
0.870000 0.007188 0.018392 0.013054 0.091366 0.018392 0.086029 0.091366 0.674213
0.880000 0.006455 0.016884 0.011987 0.084674 0.016884 0.079777 0.084674 0.698666
0.890000 0.004193 0.013471 0.009812 0.082524 0.013471 0.078865 0.082524 0.715140
0.900000 0.003580 0.011608 0.008465 0.076347 0.011608 0.073204 0.076347 0.738842
0.910000 0.003330 0.010491 0.007631 0.068547 0.010491 0.065687 0.068547 0.765275
0.920000 0.001774 0.007591 0.005761 0.064874 0.007591 0.063044 0.064874 0.784491
0.930000 0.001524 0.006753 0.005070 0.056653 0.006753 0.054970 0.056653 0.811624
0.940000 0.001278 0.005404 0.004068 0.049250 0.005404 0.047914 0.049250 0.837432
0.950000 0.000693 0.003623 0.002843 0.042842 0.003623 0.042061 0.042842 0.861474
0.960000 0.000368 0.002437 0.001959 0.035236 0.002437 0.034758 0.035236 0.887569
0.970000 0.000156 0.001305 0.001084 0.027455 0.001305 0.027234 0.027455 0.914006
0.980000 0.000084 0.000762 0.000624 0.018530 0.000762 0.018391 0.018530 0.942316
0.990000 0.000013 0.000205 0.000196 0.009586 0.000205 0.009577 0.009586 0.970632
