0.002000 -1.#IND00 0.002000 
0.004000 -1.#IND00 0.003999 
0.006000 -1.#IND00 0.005999 
0.008000 -1.#IND00 0.007998 
0.010000 -1.#IND00 0.009998 
0.012000 -1.#IND00 0.011993 
0.014000 -1.#IND00 0.013992 
0.016000 -1.#IND00 0.015989 
0.018000 -1.#IND00 0.017981 
0.020000 -1.#IND00 0.019973 
0.022000 -1.#IND00 0.021958 
0.024000 -1.#IND00 0.023956 
0.026000 -1.#IND00 0.025932 
0.028000 -1.#IND00 0.027923 
0.030000 -1.#IND00 0.029902 
0.032000 -1.#IND00 0.031892 
0.034000 -1.#IND00 0.033861 
0.036000 -1.#IND00 0.035844 
0.038000 -1.#IND00 0.037813 
0.040000 -1.#IND00 0.039784 
0.042000 -1.#IND00 0.041758 
0.044000 -1.#IND00 0.043714 
0.046000 -1.#IND00 0.045687 
0.048000 -1.#IND00 0.047622 
0.050000 -1.#IND00 0.049582 
0.052000 -1.#IND00 0.051529 
0.054000 -1.#IND00 0.053478 
0.056000 -1.#IND00 0.055429 
0.058000 -1.#IND00 0.057359 
0.060000 -1.#IND00 0.059297 
0.062000 -1.#IND00 0.061207 
0.064000 -1.#IND00 0.063162 
0.066000 -1.#IND00 0.065070 
0.068000 -1.#IND00 0.066992 
0.070000 -1.#IND00 0.068896 
0.072000 -1.#IND00 0.070814 
0.074000 -1.#IND00 0.072710 
0.076000 -1.#IND00 0.074600 
0.078000 -1.#IND00 0.076499 
0.080000 -1.#IND00 0.078374 
0.082000 -1.#IND00 0.080278 
0.084000 -1.#IND00 0.082136 
0.086000 -1.#IND00 0.084034 
0.088000 -1.#IND00 0.085896 
0.090000 -1.#IND00 0.087753 
0.092000 -1.#IND00 0.089592 
0.094000 -1.#IND00 0.091451 
0.096000 -1.#IND00 0.093289 
0.098000 -1.#IND00 0.095134 
0.100000 -1.#IND00 0.096940 
0.102000 -1.#IND00 0.098801 
0.104000 -1.#IND00 0.100587 
0.106000 -1.#IND00 0.102438 
0.108000 -1.#IND00 0.104209 
0.110000 -1.#IND00 0.106036 
0.112000 -1.#IND00 0.107800 
0.114000 -1.#IND00 0.109622 
0.116000 -1.#IND00 0.111379 
0.118000 -1.#IND00 0.113218 
0.120000 -1.#IND00 0.114944 
0.122000 -1.#IND00 0.116728 
0.124000 -1.#IND00 0.118466 
0.126000 -1.#IND00 0.120219 
0.128000 -1.#IND00 0.121970 
0.130000 -1.#IND00 0.123730 
0.132000 -1.#IND00 0.125423 
0.134000 -1.#IND00 0.127172 
0.136000 -1.#IND00 0.128861 
0.138000 -1.#IND00 0.130609 
0.140000 -1.#IND00 0.132290 
0.142000 -1.#IND00 0.133989 
0.144000 -1.#IND00 0.135691 
0.146000 -1.#IND00 0.137352 
0.148000 -1.#IND00 0.139067 
0.150000 -1.#IND00 0.140711 
0.152000 -1.#IND00 0.142383 
0.154000 -1.#IND00 0.144012 
0.156000 -1.#IND00 0.145680 
0.158000 -1.#IND00 0.147324 
0.160000 -1.#IND00 0.148948 
0.162000 -1.#IND00 0.150568 
0.164000 -1.#IND00 0.152162 
0.166000 -1.#IND00 0.153793 
0.168000 -1.#IND00 0.155384 
0.170000 -1.#IND00 0.156980 
0.172000 -1.#IND00 0.158559 
0.174000 -1.#IND00 0.160150 
0.176000 -1.#IND00 0.161701 
0.178000 -1.#IND00 0.163263 
0.180000 -1.#IND00 0.164856 
0.182000 -1.#IND00 0.166368 
0.184000 -1.#IND00 0.167928 
0.186000 -1.#IND00 0.169429 
0.188000 -1.#IND00 0.170991 
0.190000 -1.#IND00 0.172447 
0.192000 -1.#IND00 0.174007 
0.194000 -1.#IND00 0.175470 
0.196000 -1.#IND00 0.176977 
0.198000 -1.#IND00 0.178456 
