0.010000 -1.#IND00 0.122661 
0.020000 -1.#IND00 0.166467 
0.030000 -1.#IND00 0.198728 
0.040000 -1.#IND00 0.224481 
0.050000 -1.#IND00 0.246273 
0.060000 -1.#IND00 0.264610 
0.070000 -1.#IND00 0.281010 
0.080000 -1.#IND00 0.295193 
0.090000 -1.#IND00 0.307380 
0.100000 -1.#IND00 0.318386 
0.110000 -1.#IND00 0.328249 
0.120000 -1.#IND00 0.336857 
0.130000 -1.#IND00 0.344422 
0.140000 -1.#IND00 0.351142 
0.150000 -1.#IND00 0.356778 
0.160000 -1.#IND00 0.361931 
0.170000 -1.#IND00 0.365873 
0.180000 -1.#IND00 0.369352 
0.190000 -1.#IND00 0.372057 
0.200000 -1.#IND00 0.374508 
0.210000 -1.#IND00 0.375971 
0.220000 -1.#IND00 0.376736 
0.230000 -1.#IND00 0.376971 
0.240000 -1.#IND00 0.376628 
0.250000 -1.#IND00 0.376177 
0.260000 -1.#IND00 0.375739 
0.270000 -1.#IND00 0.374769 
0.280000 -1.#IND00 0.373098 
0.290000 -1.#IND00 0.370388 
0.300000 -1.#IND00 0.368040 
0.310000 -1.#IND00 0.364324 
0.320000 -1.#IND00 0.360753 
0.330000 -1.#IND00 0.356581 
0.340000 -1.#IND00 0.351781 
0.350000 -1.#IND00 0.346442 
0.360000 -1.#IND00 0.341262 
0.370000 -1.#IND00 0.335190 
0.380000 -1.#IND00 0.328760 
0.390000 -1.#IND00 0.321931 
0.400000 -1.#IND00 0.315234 
0.410000 -1.#IND00 0.307604 
0.420000 -1.#IND00 0.299274 
0.430000 -1.#IND00 0.291206 
0.440000 -1.#IND00 0.282608 
0.450000 -1.#IND00 0.273836 
0.460000 -1.#IND00 0.264989 
0.470000 -1.#IND00 0.255720 
0.480000 -1.#IND00 0.246642 
0.490000 -1.#IND00 0.237081 
0.500000 -1.#IND00 0.227222 
0.510000 -1.#IND00 0.217704 
0.520000 -1.#IND00 0.207681 
0.530000 -1.#IND00 0.198144 
0.540000 -1.#IND00 0.188177 
0.550000 -1.#IND00 0.178363 
0.560000 -1.#IND00 0.168438 
0.570000 -1.#IND00 0.158676 
0.580000 -1.#IND00 0.148261 
0.590000 -1.#IND00 0.138713 
0.600000 -1.#IND00 0.129062 
0.610000 -1.#IND00 0.118690 
0.620000 -1.#IND00 0.108863 
0.630000 -1.#IND00 0.098478 
0.640000 -1.#IND00 0.088666 
0.650000 -1.#IND00 0.079052 
0.660000 -1.#IND00 0.069106 
0.670000 -1.#IND00 0.032953 
0.680000 -1.#IND00 0.000000 
0.690000 -1.#IND00 0.000000 
0.700000 -1.#IND00 0.000000 
0.710000 -1.#IND00 0.000000 
0.720000 -1.#IND00 0.000000 
0.730000 -1.#IND00 0.000000 
0.740000 -1.#IND00 0.000000 
0.750000 -1.#IND00 0.000000 
0.760000 -1.#IND00 0.000000 
0.770000 -1.#IND00 0.000000 
0.780000 -1.#IND00 0.000000 
0.790000 -1.#IND00 0.000000 
0.800000 -1.#IND00 0.000000 
0.810000 -1.#IND00 0.000000 
0.820000 -1.#IND00 0.000000 
0.830000 -1.#IND00 0.000000 
0.840000 -1.#IND00 0.000000 
0.850000 -1.#IND00 0.000000 
0.860000 -1.#IND00 0.000000 
0.870000 -1.#IND00 0.000000 
0.880000 -1.#IND00 0.000000 
0.890000 -1.#IND00 0.000000 
0.900000 -1.#IND00 0.000000 
0.910000 -1.#IND00 0.000000 
0.920000 -1.#IND00 0.000000 
0.930000 -1.#IND00 0.000000 
0.940000 -1.#IND00 0.000000 
0.950000 -1.#IND00 0.000000 
0.960000 -1.#IND00 0.000000 
0.970000 -1.#IND00 0.000000 
0.980000 -1.#IND00 0.000000 
0.990000 -1.#IND00 0.000000 
