0.002000 -1.#IND00 0.014000 
0.004000 -1.#IND00 0.027783 
0.006000 -1.#IND00 0.041276 
0.008000 -1.#IND00 0.054387 
0.010000 -1.#IND00 0.067121 
0.012000 -1.#IND00 0.079401 
0.014000 -1.#IND00 0.091211 
0.016000 -1.#IND00 0.102679 
0.018000 -1.#IND00 0.113537 
0.020000 -1.#IND00 0.123906 
0.022000 -1.#IND00 0.133896 
0.024000 -1.#IND00 0.143289 
0.026000 -1.#IND00 0.152283 
0.028000 -1.#IND00 0.161062 
0.030000 -1.#IND00 0.169211 
0.032000 -1.#IND00 0.176966 
0.034000 -1.#IND00 0.184438 
0.036000 -1.#IND00 0.191652 
0.038000 -1.#IND00 0.198343 
0.040000 -1.#IND00 0.204890 
0.042000 -1.#IND00 0.211154 
0.044000 -1.#IND00 0.216903 
0.046000 -1.#IND00 0.222387 
0.048000 -1.#IND00 0.227853 
0.050000 -1.#IND00 0.232977 
0.052000 -1.#IND00 0.237951 
0.054000 -1.#IND00 0.242769 
0.056000 -1.#IND00 0.247153 
0.058000 -1.#IND00 0.251863 
0.060000 -1.#IND00 0.256210 
0.062000 -1.#IND00 0.260213 
0.064000 -1.#IND00 0.263973 
0.066000 -1.#IND00 0.268161 
0.068000 -1.#IND00 0.271677 
0.070000 -1.#IND00 0.275246 
0.072000 -1.#IND00 0.278554 
0.074000 -1.#IND00 0.281938 
0.076000 -1.#IND00 0.285343 
0.078000 -1.#IND00 0.288491 
0.080000 -1.#IND00 0.291308 
0.082000 -1.#IND00 0.294596 
0.084000 -1.#IND00 0.297309 
0.086000 -1.#IND00 0.300146 
0.088000 -1.#IND00 0.302769 
0.090000 -1.#IND00 0.305540 
0.092000 -1.#IND00 0.307922 
0.094000 -1.#IND00 0.310410 
0.096000 -1.#IND00 0.312818 
0.098000 -1.#IND00 0.315117 
0.100000 -1.#IND00 0.317562 
0.102000 -1.#IND00 0.319836 
0.104000 -1.#IND00 0.322032 
0.106000 -1.#IND00 0.324018 
0.108000 -1.#IND00 0.326023 
0.110000 -1.#IND00 0.328236 
0.112000 -1.#IND00 0.330260 
0.114000 -1.#IND00 0.332067 
0.116000 -1.#IND00 0.333976 
0.118000 -1.#IND00 0.335600 
0.120000 -1.#IND00 0.337400 
0.122000 -1.#IND00 0.339503 
0.124000 -1.#IND00 0.340896 
0.126000 -1.#IND00 0.342521 
0.128000 -1.#IND00 0.344243 
0.130000 -1.#IND00 0.345613 
0.132000 -1.#IND00 0.347171 
0.134000 -1.#IND00 0.349028 
0.136000 -1.#IND00 0.350610 
0.138000 -1.#IND00 0.352016 
0.140000 -1.#IND00 0.353172 
0.142000 -1.#IND00 0.354592 
0.144000 -1.#IND00 0.355842 
0.146000 -1.#IND00 0.357050 
0.148000 -1.#IND00 0.358606 
0.150000 -1.#IND00 0.359721 
0.152000 -1.#IND00 0.361149 
0.154000 -1.#IND00 0.362111 
0.156000 -1.#IND00 0.363580 
0.158000 -1.#IND00 0.364444 
0.160000 -1.#IND00 0.365699 
0.162000 -1.#IND00 0.366674 
0.164000 -1.#IND00 0.367700 
0.166000 -1.#IND00 0.368861 
0.168000 -1.#IND00 0.369446 
0.170000 -1.#IND00 0.370698 
0.172000 -1.#IND00 0.371853 
0.174000 -1.#IND00 0.372709 
0.176000 -1.#IND00 0.373601 
0.178000 -1.#IND00 0.374373 
0.180000 -1.#IND00 0.375159 
0.182000 -1.#IND00 0.376057 
0.184000 -1.#IND00 0.376932 
0.186000 -1.#IND00 0.377758 
0.188000 -1.#IND00 0.378594 
0.190000 -1.#IND00 0.379467 
0.192000 -1.#IND00 0.380290 
0.194000 -1.#IND00 0.380863 
0.196000 -1.#IND00 0.381631 
0.198000 -1.#IND00 0.382204 
