0.010000 0.019639 0.019961 
0.020000 0.038440 0.039883 
0.030000 0.056433 0.059600 
0.040000 0.073564 0.079000 
0.050000 0.090029 0.097950 
0.060000 0.105721 0.116356 
0.070000 0.120601 0.134283 
0.080000 0.134858 0.151556 
0.090000 0.148310 0.167850 
0.100000 0.161135 0.183533 
0.110000 0.173357 0.198528 
0.120000 0.184781 0.212733 
0.130000 0.195449 0.225850 
0.140000 0.205794 0.238233 
0.150000 0.215074 0.249733 
0.160000 0.223733 0.260239 
0.170000 0.231997 0.270350 
0.180000 0.239571 0.279106 
0.190000 0.246438 0.287661 
0.200000 0.252819 0.294761 
0.210000 0.258275 0.301211 
0.220000 0.263190 0.307200 
0.230000 0.267539 0.312022 
0.240000 0.271190 0.316522 
0.250000 0.274192 0.319711 
0.260000 0.276768 0.322389 
0.270000 0.278575 0.324483 
0.280000 0.279556 0.325261 
0.290000 0.280022 0.325494 
0.300000 0.280015 0.325406 
0.310000 0.279725 0.325056 
0.320000 0.279250 0.324144 
0.330000 0.277949 0.322033 
0.340000 0.276110 0.319500 
0.350000 0.273576 0.316628 
0.360000 0.270651 0.312861 
0.370000 0.266982 0.308250 
0.380000 0.263083 0.303544 
0.390000 0.258289 0.297856 
0.400000 0.253415 0.291828 
0.410000 0.247601 0.285044 
0.420000 0.241757 0.277956 
0.430000 0.235201 0.270144 
0.440000 0.228157 0.261989 
0.450000 0.220874 0.253333 
0.460000 0.212899 0.244139 
0.470000 0.204760 0.234544 
0.480000 0.196268 0.224522 
0.490000 0.187129 0.213989 
0.500000 0.177878 0.203300 
0.510000 0.168136 0.192011 
0.520000 0.158358 0.180739 
0.530000 0.148106 0.168800 
0.540000 0.137725 0.156783 
0.550000 0.127482 0.144939 
0.560000 0.116793 0.132628 
0.570000 0.106085 0.120111 
0.580000 0.095644 0.108211 
0.590000 0.084971 0.096017 
0.600000 0.074068 0.083456 
0.610000 0.063331 0.071300 
0.620000 0.052006 0.058533 
0.630000 0.013746 0.015383 
0.640000 0.000000 0.000000 
0.650000 0.000000 0.000000 
0.660000 0.000000 0.000000 
0.670000 0.000000 0.000000 
0.680000 0.000000 0.000000 
0.690000 0.000000 0.000000 
0.700000 0.000000 0.000000 
0.710000 0.000000 0.000000 
0.720000 0.000000 0.000000 
0.730000 0.000000 0.000000 
0.740000 0.000000 0.000000 
0.750000 0.000000 0.000000 
0.760000 0.000000 0.000000 
0.770000 0.000000 0.000000 
0.780000 0.000000 0.000000 
0.790000 0.000000 0.000000 
0.800000 0.000000 0.000000 
0.810000 0.000000 0.000000 
0.820000 0.000000 0.000000 
0.830000 0.000000 0.000000 
0.840000 0.000000 0.000000 
0.850000 0.000000 0.000000 
0.860000 0.000000 0.000000 
0.870000 0.000000 0.000000 
0.880000 0.000000 0.000000 
0.890000 0.000000 0.000000 
0.900000 0.000000 0.000000 
0.910000 0.000000 0.000000 
0.920000 0.000000 0.000000 
0.930000 0.000000 0.000000 
0.940000 0.000000 0.000000 
0.950000 0.000000 0.000000 
0.960000 0.000000 0.000000 
0.970000 0.000000 0.000000 
0.980000 0.000000 0.000000 
0.990000 0.000000 0.000000 
