0.010000 0.029206 0.029944 
0.020000 0.056489 0.059411 
0.030000 0.081993 0.088017 
0.040000 0.105557 0.115578 
0.050000 0.127529 0.141789 
0.060000 0.147585 0.166661 
0.070000 0.166215 0.189794 
0.080000 0.183139 0.211589 
0.090000 0.198596 0.231539 
0.100000 0.212869 0.250122 
0.110000 0.225617 0.266761 
0.120000 0.237093 0.282094 
0.130000 0.247337 0.295983 
0.140000 0.256819 0.308717 
0.150000 0.264981 0.319628 
0.160000 0.272581 0.329511 
0.170000 0.278542 0.337983 
0.180000 0.284589 0.345756 
0.190000 0.289444 0.352106 
0.200000 0.293218 0.357711 
0.210000 0.297040 0.362322 
0.220000 0.299692 0.365822 
0.230000 0.301685 0.368006 
0.240000 0.303201 0.370344 
0.250000 0.304132 0.370883 
0.260000 0.304167 0.370456 
0.270000 0.304585 0.370856 
0.280000 0.304111 0.370239 
0.290000 0.303479 0.368839 
0.300000 0.302374 0.366928 
0.310000 0.300750 0.364767 
0.320000 0.298664 0.361878 
0.330000 0.296161 0.358133 
0.340000 0.292986 0.353439 
0.350000 0.289661 0.349094 
0.360000 0.285726 0.343739 
0.370000 0.281482 0.338361 
0.380000 0.277171 0.332283 
0.390000 0.271956 0.325494 
0.400000 0.266731 0.319217 
0.410000 0.261051 0.311567 
0.420000 0.255022 0.303783 
0.430000 0.248612 0.295833 
0.440000 0.241867 0.287544 
0.450000 0.234786 0.278444 
0.460000 0.227613 0.269389 
0.470000 0.220169 0.260250 
0.480000 0.212143 0.250311 
0.490000 0.204113 0.240489 
0.500000 0.196072 0.230611 
0.510000 0.187862 0.220594 
0.520000 0.179132 0.209806 
0.530000 0.170719 0.199494 
0.540000 0.162076 0.189256 
0.550000 0.153119 0.178294 
0.560000 0.144768 0.168344 
0.570000 0.136064 0.157578 
0.580000 0.127056 0.147172 
0.590000 0.118974 0.137383 
0.600000 0.110325 0.127089 
0.610000 0.101831 0.116878 
0.620000 0.092231 0.105928 
0.630000 0.084089 0.096361 
0.640000 0.075078 0.086061 
0.650000 0.066989 0.076706 
0.660000 0.003346 0.003944 
0.670000 0.011031 0.012578 
0.680000 0.000000 0.000000 
0.690000 0.000000 0.000000 
0.700000 0.000000 0.000000 
0.710000 0.000000 0.000000 
0.720000 0.000000 0.000000 
0.730000 0.000000 0.000000 
0.740000 0.000000 0.000000 
0.750000 0.000000 0.000000 
0.760000 0.000000 0.000000 
0.770000 0.000000 0.000000 
0.780000 0.000000 0.000000 
0.790000 0.000000 0.000000 
0.800000 0.000000 0.000000 
0.810000 0.000000 0.000000 
0.820000 0.000000 0.000000 
0.830000 0.000000 0.000000 
0.840000 0.000000 0.000000 
0.850000 0.000000 0.000000 
0.860000 0.000000 0.000000 
0.870000 0.000000 0.000000 
0.880000 0.000000 0.000000 
0.890000 0.000000 0.000000 
0.900000 0.000000 0.000000 
0.910000 0.000000 0.000000 
0.920000 0.000000 0.000000 
0.930000 0.000000 0.000000 
0.940000 0.000000 0.000000 
0.950000 0.000000 0.000000 
0.960000 0.000000 0.000000 
0.970000 0.000000 0.000000 
0.980000 0.000000 0.000000 
0.990000 0.000000 0.000000 
